txn_id,sender_id,recipient_id,amount,currency,channel,timestamp,sender_age,sender_tenure_days,sender_typical_amount,recipient_is_new_to_sender,recipient_account_age_days,recipient_distinct_senders_1h,recipient_distinct_senders_24h,recipient_distinct_senders_7d,has_credential_event,credential_event_type,credential_event_minutes_before_txn,credential_failed_attempts,label
TXN-0008547,SND-00259,REC-00250,610.25,ZAR,p2p,2026-07-28T22:45:27,49,125,342.89,0,78,0,1,2,0,none,0.0,0,0
TXN-0008548,SND-00537,REC-01749,154.22,ZAR,bill_pay,2026-07-14T13:18:33,36,561,226.55,1,854,15,42,159,0,none,0.0,0,1
TXN-0008549,SND-02647,REC-01809,4490.28,XOF,bill_pay,2026-07-19T09:24:25,45,36,349.1,0,310,0,1,2,1,otp_delay_retry,34.019,0,0
TXN-0008550,SND-03308,REC-02519,331.29,ZAR,p2p,2026-07-06T09:20:19,34,1554,441.38,0,824,0,1,4,1,device_change,42.7793,7,0
TXN-0008551,SND-02870,REC-01958,471.28,ZAR,bill_pay,2026-07-30T11:53:20,44,2242,303.51,0,150,0,0,2,0,none,0.0,0,0
TXN-0008552,SND-00697,REC-02341,162.4,NGN,agent_cashout,2026-07-29T18:21:33,30,415,110.96,1,300,0,0,1,0,none,0.0,0,0
TXN-0008553,SND-00845,REC-01791,2671.1,GHS,merchant,2026-07-12T13:14:19,28,1905,248.88,1,917,0,0,2,1,password_reset,57.7816,1,0
TXN-0008554,SND-02373,REC-02549,139.15,XOF,agent_cashout,2026-07-27T11:39:35,22,453,133.94,0,693,17,58,126,0,none,0.0,0,1
TXN-0008555,SND-02403,REC-01350,4992.04,UGX,p2p,2026-07-27T17:54:56,33,361,425.06,1,23,1,1,4,1,device_change,11.2173,1,0
TXN-0008556,SND-01011,REC-01103,177.65,GHS,p2p,2026-07-05T17:28:22,24,275,187.49,0,215,0,1,4,0,none,0.0,0,1
TXN-0008557,SND-03240,REC-00008,1337.47,GHS,merchant,2026-07-26T13:07:03,31,930,1375.42,0,541,0,0,3,0,none,0.0,0,0
TXN-0008558,SND-00933,REC-00808,213.66,ZAR,merchant,2026-07-11T07:48:51,37,468,139.34,1,93,0,0,2,1,otp_delay_retry,18.1762,3,1
TXN-0008559,SND-03836,REC-02707,917.85,NGN,bill_pay,2026-07-04T15:03:16,34,169,1272.04,1,148,0,1,1,1,pin_failed_then_success,29.7197,4,1
TXN-0008560,SND-03630,REC-02974,3851.78,ZAR,merchant,2026-07-30T16:14:09,46,255,3218.01,0,567,0,1,4,1,password_reset,11.8396,1,0
TXN-0008561,SND-00521,REC-01226,387.21,NGN,agent_cashout,2026-07-10T15:21:57,35,119,176.13,0,202,0,0,2,1,password_reset,10.4245,7,1
TXN-0008562,SND-02677,REC-02339,203.36,UGX,merchant,2026-07-23T14:06:24,32,590,133.06,1,339,14,23,58,1,password_reset,22.3435,1,1
TXN-0008563,SND-00155,REC-02827,1312.69,GHS,p2p,2026-07-24T16:58:48,32,1748,1019.25,0,97,0,0,0,0,none,0.0,0,0
TXN-0008564,SND-00438,REC-01997,11011.43,KES,bill_pay,2026-07-08T22:13:48,28,280,1391.59,1,1256,0,1,2,1,device_change,31.047,4,1
TXN-0008565,SND-01873,REC-01358,2815.15,NGN,agent_cashout,2026-07-27T13:08:23,30,815,122.13,1,221,0,0,1,0,none,0.0,0,0
TXN-0008566,SND-02805,REC-02721,1574.73,ZAR,p2p,2026-07-20T22:07:29,39,56,271.19,0,709,0,1,3,0,none,0.0,0,1
TXN-0008567,SND-02689,REC-02404,57.95,KES,merchant,2026-07-02T08:37:58,37,407,52.99,0,538,0,1,1,0,none,0.0,0,0
TXN-0008568,SND-00740,REC-01735,363.26,KES,agent_cashout,2026-07-30T22:33:23,32,340,98.25,0,412,0,2,3,1,sim_swap_alert,14.3728,0,1
TXN-0008569,SND-03599,REC-00136,10821.49,KES,bill_pay,2026-07-25T16:56:02,22,716,724.14,0,60,0,1,3,1,device_change,47.731,0,1
TXN-0008570,SND-02350,REC-01899,4960.55,XOF,p2p,2026-07-30T08:51:39,30,745,531.29,1,114,0,1,4,0,none,0.0,0,0
TXN-0008571,SND-02271,REC-00108,3066.59,KES,p2p,2026-07-11T15:47:47,36,60,224.55,0,138,0,1,3,1,otp_delay_retry,36.3669,1,1
TXN-0008572,SND-02693,REC-00767,358.73,XOF,bill_pay,2026-07-18T04:31:33,30,314,280.53,0,123,0,0,2,1,sim_swap_alert,4.6299,0,0
TXN-0008573,SND-00051,REC-02215,268.76,ZAR,p2p,2026-07-07T18:31:03,20,202,115.9,0,916,0,0,2,1,sim_swap_alert,22.0178,6,1
TXN-0008574,SND-02833,REC-00400,6322.08,UGX,p2p,2026-07-14T06:31:30,44,14,545.66,1,1215,0,2,3,0,none,0.0,0,1
TXN-0008575,SND-02780,REC-01066,1032.43,TZS,merchant,2026-07-13T13:26:45,21,491,503.45,0,224,6,34,150,0,none,0.0,0,1
TXN-0008576,SND-03969,REC-01312,2193.72,NGN,p2p,2026-07-14T07:35:50,28,492,2005.87,0,554,0,0,2,0,none,0.0,0,0
TXN-0008577,SND-02104,REC-00209,515.54,KES,p2p,2026-07-11T02:31:20,28,1370,151.78,0,564,8,24,102,1,sim_swap_alert,24.545,0,1
TXN-0008578,SND-01008,REC-01742,215.38,UGX,agent_cashout,2026-07-15T16:58:19,43,202,42.61,1,570,0,1,2,0,none,0.0,0,1
TXN-0008579,SND-03883,REC-01829,139.49,NGN,merchant,2026-07-27T09:10:04,35,224,87.47,0,129,9,21,48,0,none,0.0,0,1
TXN-0008580,SND-03220,REC-01290,615.31,ZAR,p2p,2026-07-30T07:22:50,22,273,284.21,1,1675,11,47,152,0,none,0.0,0,0
TXN-0008581,SND-02762,REC-01674,46.78,NGN,merchant,2026-07-02T11:12:13,23,179,74.6,0,16,0,1,3,1,pin_failed_then_success,3.7846,4,1
TXN-0008582,SND-02865,REC-02045,17.11,NGN,p2p,2026-07-12T16:03:55,42,394,28.45,1,343,0,1,3,0,none,0.0,0,0
TXN-0008583,SND-00334,REC-00219,21.0,ZAR,p2p,2026-07-22T08:54:37,39,635,36.56,0,717,0,1,1,0,none,0.0,0,0
TXN-0008584,SND-02721,REC-02105,1725.65,NGN,merchant,2026-07-18T04:35:01,28,1283,250.4,1,345,0,1,2,1,sim_swap_alert,51.5741,0,0
TXN-0008585,SND-02851,REC-02351,49.76,XOF,agent_cashout,2026-07-13T15:00:43,37,150,72.16,0,200,0,0,1,0,none,0.0,0,0
TXN-0008586,SND-02882,REC-02038,477.59,ZAR,merchant,2026-07-04T07:27:50,35,387,686.89,0,319,12,54,150,0,none,0.0,0,1
TXN-0008587,SND-00881,REC-02488,934.63,UGX,p2p,2026-07-17T15:50:39,33,230,348.61,1,129,0,0,5,1,password_reset,22.8893,4,1
TXN-0008588,SND-01825,REC-02617,546.07,UGX,bill_pay,2026-07-27T09:44:25,40,50,519.5,0,295,11,41,71,0,none,0.0,0,1
TXN-0008589,SND-00086,REC-00792,4623.76,UGX,p2p,2026-07-01T15:54:45,20,28,679.72,0,129,0,0,2,0,none,0.0,0,1
TXN-0008590,SND-01731,REC-00871,318.91,TZS,bill_pay,2026-07-09T10:26:20,22,643,172.09,0,190,10,29,88,0,none,0.0,0,1
TXN-0008591,SND-03847,REC-00702,4944.95,KES,p2p,2026-07-14T22:39:46,42,78,1439.58,0,98,0,1,1,0,none,0.0,0,0
TXN-0008592,SND-03812,REC-01702,1867.89,NGN,p2p,2026-07-26T20:23:00,28,1746,215.43,0,125,0,0,1,1,otp_delay_retry,12.4072,0,0
TXN-0008593,SND-03702,REC-02299,855.91,XOF,merchant,2026-07-03T10:55:18,45,143,644.95,0,176,0,0,4,0,none,0.0,0,0
TXN-0008594,SND-01396,REC-00886,1696.18,TZS,p2p,2026-07-11T16:37:32,28,494,241.86,0,99,0,1,1,0,none,0.0,0,0
TXN-0008595,SND-03026,REC-02624,150.39,XOF,p2p,2026-07-19T08:39:13,21,29,102.41,0,389,0,0,1,1,otp_delay_retry,68.6438,1,0
TXN-0008596,SND-03885,REC-02468,3545.55,XOF,p2p,2026-07-20T17:43:34,39,220,205.65,1,582,0,1,2,0,none,0.0,0,1
TXN-0008597,SND-03147,REC-00101,26354.52,XOF,agent_cashout,2026-07-30T13:55:07,30,334,539.13,0,93,1,1,3,1,pin_failed_then_success,45.2906,1,0
TXN-0008598,SND-00604,REC-01094,42.25,ZAR,p2p,2026-07-25T00:47:18,26,477,46.22,1,145,0,0,0,0,none,0.0,0,0
TXN-0008599,SND-03810,REC-01466,262.67,TZS,bill_pay,2026-07-12T18:13:28,34,1584,318.29,1,93,0,1,3,1,password_reset,0.3012,7,0
TXN-0008600,SND-03477,REC-00638,922.82,GHS,bill_pay,2026-07-17T16:21:55,22,20,714.56,0,294,15,41,70,0,none,0.0,0,1
TXN-0008601,SND-00079,REC-00172,273.75,NGN,p2p,2026-07-21T00:28:10,18,1503,46.71,0,59,0,1,2,0,none,0.0,0,0
TXN-0008602,SND-01731,REC-02845,97.26,GHS,merchant,2026-07-18T08:39:33,22,643,172.09,0,692,0,0,1,1,password_reset,47.9812,1,0
TXN-0008603,SND-00308,REC-01852,674.44,UGX,agent_cashout,2026-07-01T18:07:23,25,890,117.99,0,1500,0,0,2,0,none,0.0,0,0
TXN-0008604,SND-02617,REC-01898,30.91,GHS,merchant,2026-07-17T10:33:22,37,441,53.79,1,517,0,0,1,0,none,0.0,0,0
TXN-0008605,SND-02172,REC-01742,43.05,ZAR,p2p,2026-07-08T19:04:20,50,274,42.02,0,570,0,0,0,0,none,0.0,0,0
TXN-0008606,SND-01725,REC-00533,306.64,TZS,p2p,2026-07-29T06:58:06,48,390,308.58,0,458,0,0,6,1,password_reset,31.0029,1,0
TXN-0008607,SND-01304,REC-02802,4060.58,XOF,p2p,2026-07-15T09:06:35,24,1005,192.61,0,73,0,0,2,1,otp_delay_retry,16.4031,1,1
TXN-0008608,SND-03788,REC-00327,3201.22,UGX,bill_pay,2026-07-03T12:28:40,34,264,2808.68,0,46,0,1,4,0,none,0.0,0,0
TXN-0008609,SND-03775,REC-02072,1683.31,XOF,agent_cashout,2026-07-06T21:42:49,44,770,960.15,0,409,0,0,1,0,none,0.0,0,0
TXN-0008610,SND-00910,REC-01848,489.26,XOF,p2p,2026-07-09T06:07:42,26,115,92.36,0,221,0,3,5,0,none,0.0,0,0
TXN-0008611,SND-01350,REC-01715,24.12,NGN,agent_cashout,2026-07-28T05:53:23,37,345,46.23,1,13,0,0,1,0,none,0.0,0,0
TXN-0008612,SND-01007,REC-02596,5256.25,UGX,p2p,2026-07-02T18:42:21,27,251,219.36,0,163,0,0,5,1,sim_swap_alert,29.6237,0,0
TXN-0008613,SND-02220,REC-01476,2503.44,ZAR,p2p,2026-07-02T16:37:39,36,133,110.81,0,81,0,1,2,0,none,0.0,0,1
TXN-0008614,SND-00312,REC-01846,482.5,UGX,p2p,2026-07-13T17:42:37,29,978,311.5,0,830,0,0,0,0,none,0.0,0,0
TXN-0008615,SND-00663,REC-00917,1275.79,UGX,p2p,2026-07-03T20:01:31,36,2906,968.48,1,102,0,1,4,0,none,0.0,0,0
TXN-0008616,SND-01656,REC-02556,2527.08,GHS,agent_cashout,2026-07-20T11:07:13,27,1283,230.1,0,128,0,2,4,1,pin_failed_then_success,21.4411,1,1
TXN-0008617,SND-00603,REC-01166,242.21,ZAR,merchant,2026-07-30T14:58:08,24,427,287.48,1,37,0,1,4,1,device_change,24.1514,1,0
TXN-0008618,SND-01034,REC-00082,40.8,NGN,agent_cashout,2026-07-04T12:24:34,34,354,73.86,0,489,1,3,3,1,sim_swap_alert,1.2836,1,0
TXN-0008619,SND-01412,REC-02881,3329.04,NGN,p2p,2026-07-19T15:11:12,62,364,276.04,0,345,0,1,3,0,none,0.0,0,0
TXN-0008620,SND-00354,REC-00259,3650.64,XOF,p2p,2026-07-03T05:51:21,47,502,326.06,0,459,0,1,1,0,none,0.0,0,0
TXN-0008621,SND-01641,REC-00996,7925.6,UGX,bill_pay,2026-07-05T11:19:46,31,658,354.76,1,651,0,1,3,0,none,0.0,0,0
TXN-0008622,SND-02061,REC-00585,52847.84,GHS,p2p,2026-07-23T09:29:30,44,1756,2064.73,0,719,0,0,3,1,password_reset,101.1401,1,0
TXN-0008623,SND-03807,REC-01569,312.98,TZS,p2p,2026-07-06T10:11:45,28,306,117.05,0,296,0,1,2,1,otp_delay_retry,19.9082,8,1
TXN-0008624,SND-02526,REC-02387,3731.3,TZS,bill_pay,2026-07-16T06:45:57,40,618,406.3,0,138,0,0,1,0,none,0.0,0,0
TXN-0008625,SND-02503,REC-02946,39.53,UGX,merchant,2026-07-30T12:19:00,27,14,38.2,0,175,7,28,77,0,none,0.0,0,1
TXN-0008626,SND-00519,REC-00735,3484.35,TZS,agent_cashout,2026-07-18T16:21:07,37,346,674.65,0,555,0,2,4,1,sim_swap_alert,83.6739,0,0
TXN-0008627,SND-02036,REC-00360,3526.23,UGX,agent_cashout,2026-07-28T19:35:59,36,1250,3312.41,0,118,3,9,102,0,none,0.0,0,1
TXN-0008628,SND-00331,REC-02914,482.38,ZAR,p2p,2026-07-15T16:49:56,35,369,384.84,0,316,0,0,3,0,none,0.0,0,0
TXN-0008629,SND-01467,REC-00339,380.9,NGN,agent_cashout,2026-07-13T08:11:51,26,1132,643.35,1,549,0,0,4,0,none,0.0,0,0
TXN-0008630,SND-02792,REC-01193,62.17,KES,agent_cashout,2026-07-08T13:46:06,43,670,63.46,0,131,0,1,1,0,none,0.0,0,1
TXN-0008631,SND-01884,REC-02106,210.07,NGN,merchant,2026-07-25T17:33:52,66,310,289.97,1,33,0,0,3,0,none,0.0,0,0
TXN-0008632,SND-00494,REC-01885,385.8,UGX,p2p,2026-07-20T21:40:43,35,3032,510.28,1,17,0,0,0,1,password_reset,1.2491,8,1
TXN-0008633,SND-01162,REC-02990,1962.07,ZAR,p2p,2026-07-07T13:30:19,27,466,222.89,0,545,0,1,4,0,none,0.0,0,0
TXN-0008634,SND-03823,REC-00139,153.8,GHS,p2p,2026-07-08T09:49:57,44,472,106.5,0,44,1,1,2,0,none,0.0,0,0
TXN-0008635,SND-03726,REC-00274,134.35,TZS,p2p,2026-07-24T14:33:49,44,205,256.75,0,595,0,1,3,0,none,0.0,0,0
TXN-0008636,SND-01316,REC-01405,4651.22,GHS,merchant,2026-07-23T18:59:35,37,341,301.96,0,600,0,1,2,1,pin_failed_then_success,22.1178,2,1
TXN-0008637,SND-02541,REC-01590,3085.38,NGN,p2p,2026-07-10T07:42:28,39,582,2520.72,0,441,0,1,4,1,sim_swap_alert,5.0266,7,0
TXN-0008638,SND-03900,REC-01063,1367.1,GHS,p2p,2026-07-09T17:27:09,24,534,979.12,0,731,0,1,4,0,none,0.0,0,0
TXN-0008639,SND-03953,REC-00202,1207.77,GHS,p2p,2026-07-13T22:26:26,41,150,342.88,0,222,0,0,1,0,none,0.0,0,0
TXN-0008640,SND-00778,REC-02148,27.27,NGN,p2p,2026-07-04T15:50:00,39,299,31.63,1,7,5,45,133,0,none,0.0,0,1
TXN-0008641,SND-01923,REC-01303,218.91,GHS,agent_cashout,2026-07-11T19:28:37,42,556,133.97,0,837,3,45,137,1,password_reset,4.1735,0,1
TXN-0008642,SND-01384,REC-01902,236.76,KES,merchant,2026-07-10T20:21:24,32,125,160.15,0,97,1,2,3,0,none,0.0,0,0
TXN-0008643,SND-03780,REC-02168,110.31,NGN,bill_pay,2026-07-10T16:56:12,23,253,121.81,1,77,0,0,1,0,none,0.0,0,1
TXN-0008644,SND-01082,REC-00686,6867.28,UGX,p2p,2026-07-04T14:58:06,25,41,1254.58,0,173,0,0,5,1,otp_delay_retry,19.9395,1,0
TXN-0008645,SND-00097,REC-02775,60.96,NGN,merchant,2026-07-17T11:41:58,28,338,33.32,0,263,0,0,2,0,none,0.0,0,0
TXN-0008646,SND-02252,REC-00793,133.84,NGN,p2p,2026-07-25T06:28:19,23,1132,176.47,1,101,0,0,2,0,none,0.0,0,0
TXN-0008647,SND-03883,REC-00931,2539.64,GHS,p2p,2026-07-23T15:34:15,35,224,87.47,1,274,0,0,0,1,sim_swap_alert,64.5564,1,1
TXN-0008648,SND-00550,REC-02153,200.56,XOF,p2p,2026-07-19T14:16:16,44,389,30.17,1,169,0,0,1,0,none,0.0,0,0
TXN-0008649,SND-00188,REC-02601,586.01,NGN,agent_cashout,2026-07-16T13:32:22,43,415,79.85,0,41,0,0,1,1,device_change,12.1607,1,0
TXN-0008650,SND-02479,REC-00108,2216.63,TZS,p2p,2026-07-14T20:30:58,36,1625,336.82,1,138,0,1,4,1,sim_swap_alert,0.4892,1,1
TXN-0008651,SND-03964,REC-00459,825.15,KES,agent_cashout,2026-07-03T09:48:19,54,857,263.19,0,263,0,0,4,0,none,0.0,0,1
TXN-0008652,SND-01359,REC-00615,99.57,KES,bill_pay,2026-07-11T11:55:08,47,699,149.18,1,293,0,0,1,0,none,0.0,0,0
TXN-0008653,SND-00077,REC-00309,6320.7,TZS,merchant,2026-07-23T08:13:42,32,129,1264.41,0,39,0,1,5,0,none,0.0,0,0
TXN-0008654,SND-03144,REC-02004,401.3,NGN,p2p,2026-07-16T06:28:20,22,2076,254.08,0,46,10,45,151,0,none,0.0,0,0
TXN-0008655,SND-00752,REC-02806,2295.94,UGX,bill_pay,2026-07-04T21:38:47,22,331,480.95,0,139,0,0,3,0,none,0.0,0,0
TXN-0008656,SND-00409,REC-02787,1648.7,XOF,bill_pay,2026-07-10T10:26:30,22,60,142.24,0,89,0,0,0,0,none,0.0,0,1
TXN-0008657,SND-00179,REC-02231,35.22,UGX,p2p,2026-07-02T12:08:49,36,182,13.35,0,215,0,1,3,1,sim_swap_alert,67.0603,4,1
TXN-0008658,SND-01973,REC-02194,1909.05,ZAR,merchant,2026-07-07T20:42:49,45,43,1005.51,1,276,0,1,2,1,password_reset,8.2779,1,0
TXN-0008659,SND-03979,REC-00901,324.55,UGX,merchant,2026-07-27T20:25:20,24,947,299.29,1,27,0,1,1,0,none,0.0,0,0
TXN-0008660,SND-02955,REC-01794,78.05,GHS,merchant,2026-07-05T04:21:56,39,885,38.2,0,18,1,1,2,1,pin_failed_then_success,8.5377,7,1
TXN-0008661,SND-01465,REC-00671,3852.02,ZAR,p2p,2026-07-14T10:14:19,51,756,4458.35,0,74,0,0,1,0,none,0.0,0,0
TXN-0008662,SND-02467,REC-00133,464.01,GHS,bill_pay,2026-07-27T15:31:56,41,807,81.93,0,63,0,0,1,0,none,0.0,0,0
TXN-0008663,SND-02336,REC-02820,720.57,ZAR,p2p,2026-07-18T16:54:07,19,528,261.45,0,1020,0,1,2,1,pin_failed_then_success,31.0352,6,0
TXN-0008664,SND-03516,REC-00690,91.92,NGN,p2p,2026-07-19T09:27:06,23,34,104.33,0,745,0,0,2,0,none,0.0,0,1
TXN-0008665,SND-02919,REC-01642,96.15,TZS,merchant,2026-07-28T11:03:06,34,80,123.94,0,258,1,1,3,0,none,0.0,0,0
TXN-0008666,SND-03730,REC-00511,37.47,KES,p2p,2026-07-15T16:57:36,22,36,82.48,1,28,0,0,1,0,none,0.0,0,0
TXN-0008667,SND-00057,REC-00778,457.47,KES,p2p,2026-07-12T16:02:59,26,789,632.7,0,86,0,0,1,1,device_change,1.7597,1,0
TXN-0008668,SND-00393,REC-02309,17.93,XOF,bill_pay,2026-07-22T08:28:52,34,188,42.05,0,638,0,1,4,1,device_change,16.9564,0,0
TXN-0008669,SND-01735,REC-00627,34.66,GHS,p2p,2026-07-22T14:13:40,27,1315,52.23,1,124,0,1,4,0,none,0.0,0,0
TXN-0008670,SND-02909,REC-00091,667.09,ZAR,merchant,2026-07-29T07:33:37,37,253,41.62,1,460,0,0,0,0,none,0.0,0,0
TXN-0008671,SND-00229,REC-01266,140.23,NGN,p2p,2026-07-09T21:26:46,27,815,97.13,0,255,0,1,3,0,none,0.0,0,0
TXN-0008672,SND-02571,REC-00396,6749.12,NGN,merchant,2026-07-04T12:36:29,39,675,1357.89,1,703,0,1,3,0,none,0.0,0,0
TXN-0008673,SND-03870,REC-01590,33160.91,KES,p2p,2026-07-26T18:41:57,50,620,580.78,1,441,0,0,2,1,otp_delay_retry,98.7601,0,1
TXN-0008674,SND-00799,REC-01320,104.61,XOF,bill_pay,2026-07-05T12:06:12,25,273,163.39,0,474,7,33,71,0,none,0.0,0,0
TXN-0008675,SND-03803,REC-03000,345.87,XOF,agent_cashout,2026-07-17T08:53:51,34,148,224.62,1,499,0,0,1,0,none,0.0,0,0
TXN-0008676,SND-00234,REC-02771,131.04,XOF,p2p,2026-07-22T17:50:51,26,498,290.05,0,102,0,0,1,0,none,0.0,0,0
TXN-0008677,SND-01550,REC-01235,27678.45,UGX,agent_cashout,2026-07-14T10:22:45,36,303,647.81,1,736,0,0,0,1,sim_swap_alert,55.6847,0,1
TXN-0008678,SND-00275,REC-02298,8533.7,NGN,bill_pay,2026-07-13T20:01:49,20,453,3488.06,0,596,0,0,2,0,none,0.0,0,1
TXN-0008679,SND-02035,REC-00504,737.64,UGX,merchant,2026-07-01T08:42:02,27,264,198.21,0,424,0,2,4,1,otp_delay_retry,22.7936,8,1
TXN-0008680,SND-03661,REC-02038,221.13,TZS,agent_cashout,2026-07-22T04:46:47,30,831,226.35,0,319,0,0,4,0,none,0.0,0,0
TXN-0008681,SND-01422,REC-02336,38.47,ZAR,bill_pay,2026-07-04T13:04:00,32,196,62.95,1,169,0,0,3,1,device_change,11.3994,0,1
TXN-0008682,SND-03898,REC-01129,13641.65,NGN,bill_pay,2026-07-21T09:06:25,38,146,582.63,0,601,0,0,3,0,none,0.0,0,1
TXN-0008683,SND-02969,REC-01895,28448.71,UGX,agent_cashout,2026-07-11T07:53:22,42,1742,1212.41,1,273,0,0,0,1,device_change,15.697,0,0
TXN-0008684,SND-00491,REC-01910,212.98,NGN,p2p,2026-07-01T18:40:55,36,27,164.16,1,225,0,0,1,0,none,0.0,0,0
TXN-0008685,SND-02002,REC-02461,426.25,NGN,agent_cashout,2026-07-27T04:33:28,38,851,499.77,1,251,0,0,0,0,none,0.0,0,0
TXN-0008686,SND-02324,REC-02801,3480.37,TZS,merchant,2026-07-02T17:10:46,47,2517,241.36,1,51,0,0,2,0,none,0.0,0,1
TXN-0008687,SND-00103,REC-00887,152.37,ZAR,agent_cashout,2026-07-28T18:21:45,38,858,165.47,1,223,0,1,3,0,none,0.0,0,0
TXN-0008688,SND-03596,REC-02122,27.22,KES,p2p,2026-07-02T17:25:46,34,14,26.9,0,391,18,59,153,0,none,0.0,0,0
TXN-0008689,SND-01448,REC-01221,65.24,GHS,p2p,2026-07-01T09:59:42,42,310,32.55,1,222,0,1,4,1,password_reset,12.2505,6,1
TXN-0008690,SND-01553,REC-01843,870.62,UGX,p2p,2026-07-29T06:39:37,54,303,232.97,1,107,0,0,2,0,none,0.0,0,0
TXN-0008691,SND-02269,REC-01162,3577.45,KES,p2p,2026-07-18T16:33:43,20,205,657.23,0,282,0,0,0,0,none,0.0,0,0
TXN-0008692,SND-00852,REC-01489,58.25,GHS,agent_cashout,2026-07-24T09:07:11,28,280,101.5,0,331,0,0,0,1,sim_swap_alert,46.2854,0,0
TXN-0008693,SND-00294,REC-01711,3157.78,XOF,merchant,2026-07-22T20:49:34,25,275,723.95,0,27,0,1,4,0,none,0.0,0,0
TXN-0008694,SND-02398,REC-00537,20361.31,UGX,p2p,2026-07-02T07:56:41,40,309,410.98,1,125,0,0,1,1,otp_delay_retry,19.9843,1,0
TXN-0008695,SND-03393,REC-01436,23.44,ZAR,merchant,2026-07-30T05:24:56,33,421,30.64,0,85,0,0,2,0,none,0.0,0,1
TXN-0008696,SND-01318,REC-01692,4197.09,UGX,p2p,2026-07-15T08:46:33,53,312,123.78,0,225,0,0,0,1,otp_delay_retry,8.3638,0,0
TXN-0008697,SND-01445,REC-00975,3835.55,KES,merchant,2026-07-14T21:48:35,24,62,681.31,0,342,0,1,4,0,none,0.0,0,0
TXN-0008698,SND-01548,REC-01383,3428.19,GHS,p2p,2026-07-14T19:40:30,33,486,805.49,0,482,0,1,3,0,none,0.0,0,1
TXN-0008699,SND-00745,REC-02387,8190.68,ZAR,p2p,2026-07-08T09:04:45,25,508,640.7,0,138,0,0,0,0,none,0.0,0,1
TXN-0008700,SND-01157,REC-00089,792.28,ZAR,agent_cashout,2026-07-13T19:49:45,33,743,444.68,0,94,12,23,136,0,none,0.0,0,1
TXN-0008701,SND-00033,REC-01328,546.04,XOF,merchant,2026-07-18T15:13:37,46,528,210.83,0,717,18,56,88,0,none,0.0,0,0
TXN-0008702,SND-03978,REC-01451,4584.29,XOF,p2p,2026-07-12T19:25:29,41,57,797.3,0,519,0,0,1,1,device_change,20.3233,0,0
TXN-0008703,SND-00589,REC-02592,360.64,UGX,merchant,2026-07-03T09:51:49,33,765,542.47,0,1135,1,2,8,0,none,0.0,0,0
TXN-0008704,SND-02443,REC-02859,12577.37,ZAR,p2p,2026-07-24T11:42:33,35,208,496.9,0,20,0,0,2,0,none,0.0,0,0
TXN-0008705,SND-00119,REC-02471,230.84,XOF,p2p,2026-07-06T06:50:10,23,703,262.71,0,182,0,0,2,0,none,0.0,0,0
TXN-0008706,SND-00475,REC-01003,5877.36,ZAR,agent_cashout,2026-07-25T09:01:39,24,323,196.08,0,880,0,0,0,1,sim_swap_alert,31.3115,1,1
TXN-0008707,SND-03042,REC-00823,83.41,UGX,merchant,2026-07-05T16:12:19,47,1861,120.19,0,140,0,0,3,0,none,0.0,0,0
TXN-0008708,SND-02340,REC-02938,843.01,ZAR,p2p,2026-07-08T07:43:50,42,1341,692.69,1,1172,0,1,2,0,none,0.0,0,0
TXN-0008709,SND-00749,REC-02789,5310.78,XOF,p2p,2026-07-29T04:11:02,21,77,309.15,0,588,0,0,2,1,password_reset,13.756,1,1
TXN-0008710,SND-03004,REC-02798,7.5,TZS,p2p,2026-07-10T14:24:32,36,170,12.7,0,624,0,0,0,0,none,0.0,0,1
TXN-0008711,SND-03663,REC-01507,123.32,TZS,bill_pay,2026-07-02T23:50:15,28,249,59.89,0,918,0,1,3,0,none,0.0,0,0
TXN-0008712,SND-01587,REC-01610,1182.71,NGN,p2p,2026-07-13T09:37:07,34,977,1126.99,0,63,4,18,53,0,none,0.0,0,1
TXN-0008713,SND-00642,REC-02511,397.77,NGN,merchant,2026-07-03T07:03:41,36,278,279.35,1,571,0,2,3,0,none,0.0,0,0
TXN-0008714,SND-03834,REC-00520,74.64,XOF,p2p,2026-07-12T11:50:44,21,510,15.3,1,187,1,1,3,0,none,0.0,0,0
TXN-0008715,SND-02054,REC-00925,16072.62,UGX,merchant,2026-07-11T08:07:10,22,41,930.16,0,103,0,1,4,1,pin_failed_then_success,10.0833,2,0
TXN-0008716,SND-03619,REC-01768,101.06,KES,p2p,2026-07-06T17:50:22,42,119,156.88,1,434,0,0,4,0,none,0.0,0,1
TXN-0008717,SND-03357,REC-01593,370.5,GHS,p2p,2026-07-03T15:26:55,23,75,710.46,0,324,0,1,3,0,none,0.0,0,0
TXN-0008718,SND-02344,REC-00889,234.69,TZS,p2p,2026-07-29T16:10:55,22,120,196.01,1,702,0,1,3,0,none,0.0,0,1
TXN-0008719,SND-00416,REC-01098,2663.93,XOF,p2p,2026-07-19T14:12:49,28,354,399.75,1,15,0,1,5,0,none,0.0,0,0
TXN-0008720,SND-03939,REC-00078,8414.35,ZAR,p2p,2026-07-03T11:57:33,43,1314,891.49,0,87,0,0,2,0,none,0.0,0,1
TXN-0008721,SND-04000,REC-01303,642.27,GHS,p2p,2026-07-30T04:17:56,54,201,154.96,0,837,0,1,5,0,none,0.0,0,1
